SiteID,Year,FacilityType,County,Subbasin,Name,Type,AvgDaily,DaysUsed,Capacity_MGD
0218-0551,2015,Public Water Supply,Cabarrus,Rocky River (18-4),Well #1,Well,0.001,69,0.010
0218-0551,2015,Public Water Supply,Cabarrus,Rocky River (18-4),Well #2,Well,0.007,363,0.015
0218-0551,2016,Public Water Supply,Cabarrus,Rocky River (18-4),Well #1,Well,0.000,27,0.010
0218-0551,2016,Public Water Supply,Cabarrus,Rocky River (18-4),Well #2,Well,0.008,366,0.015
0218-0551,2017,Public Water Supply,Cabarrus,Rocky River (18-4),Well #1,Well,0.000,17,0.010
0218-0551,2017,Public Water Supply,Cabarrus,Rocky River (18-4),Well #2,Well,0.008,365,0.015
0218-0552,2010,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0552,2011,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.005,365,0.058
0218-0552,2011,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.014,365,0.115
0218-0552,2012,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.005,366,0.058
0218-0552,2012,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.011,366,0.115
0218-0552,2013,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0552,2014,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.006,361,0.072
0218-0552,2014,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.013,365,0.065
0218-0552,2015,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.007,365,0.072
0218-0552,2015,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.012,365,0.065
0218-0552,2016,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.006,366,0.072
0218-0552,2016,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.014,366,0.065
0218-0552,2017,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.006,365,0.072
0218-0552,2017,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.013,365,0.065
0218-0553,2010,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.008,365,0.079
0218-0553,2010,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #2,Well,0.003,365,0.049
0218-0553,2011,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.008,365,0.078
0218-0553,2011,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #2,Well,0.003,365,0.062
0218-0553,2012,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.008,366,0.078
0218-0553,2012,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #2,Well,0.003,366,0.062
0218-0553,2013,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.008,365,0.078
0218-0553,2013,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #2,Well,0.000,365,0.062
0218-0553,2014,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.008,365,0.073
0218-0553,2014,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #2,Well,0.003,365,0.066
0218-0553,2015,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.010,365,0.073
0218-0553,2015,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #2,Well,0.002,365,0.066
0218-0553,2016,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.010,366,0.073
0218-0553,2016,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #2,Well,0.003,363,0.066
0218-0553,2017,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #1,Well,0.010,365,0.073
0218-0553,2017,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #2,Well,0.002,365,0.066
0218-0554,2010,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.003,365,0.027
0218-0554,2011,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.003,365,0.027
0218-0554,2012,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.005,366,0.027
0218-0554,2013,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.003,365,0.027
0218-0554,2014,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.006,365,0.030
0218-0554,2015,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.010,365,0.030
0218-0554,2016,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.007,366,0.030
0218-0554,2017,Public Water Supply,Surry,Yadkin River (18-1),Well #1,Well,0.009,365,0.030
0218-0011,2010,Public Water Supply,Alamance,Haw River (02-1),No Sources Listed.,,,,
0218-0011,2011,Public Water Supply,Alamance,Haw River (02-1),Well #1,Well,0.006,365,0.086
0218-0011,2012,Public Water Supply,Alamance,Haw River (02-1),Well #1,Well,0.005,366,0.086
0218-0011,2013,Public Water Supply,Alamance,Haw River (02-1),Well #1,Well,0.003,365,0.086
0218-0011,2014,Public Water Supply,Alamance,Haw River (02-1),Well #1,Well,0.006,365,0.086
0218-0011,2015,Public Water Supply,Alamance,Haw River (02-1),Well #1,Well,0.005,365,0.086
0218-0011,2016,Public Water Supply,Alamance,Haw River (02-1),Well #1,Well,0.005,366,0.086
0218-0011,2017,Public Water Supply,Alamance,Haw River (02-1),Well #1,Well,0.005,365,0.086
0218-0555,2010,Public Water Supply,Caswell,Roanoke River (14-1),No Sources Listed.,,,,
0218-0555,2011,Public Water Supply,Caswell,Roanoke River (14-1),Well #1,Well,0.004,273,0.043
0218-0555,2011,Public Water Supply,Caswell,Roanoke River (14-1),Well #2,Well,0.005,365,0.029
0218-0555,2012,Public Water Supply,Caswell,Roanoke River (14-1),Well #1,Well,0.005,366,0.043
0218-0555,2012,Public Water Supply,Caswell,Roanoke River (14-1),Well #2,Well,0.000,0,0.029
0218-0555,2013,Public Water Supply,Caswell,Roanoke River (14-1),Well #1,Well,0.008,365,0.043
0218-0555,2013,Public Water Supply,Caswell,Roanoke River (14-1),Well #2,Well,,,0.029
0218-0555,2014,Public Water Supply,Caswell,Roanoke River (14-1),Well #1,Well,0.006,365,0.051
0218-0555,2015,Public Water Supply,Caswell,Roanoke River (14-1),Well #1,Well,0.006,365,0.051
0218-0555,2016,Public Water Supply,Caswell,Roanoke River (14-1),Well #1,Well,0.006,366,0.051
0218-0555,2017,Public Water Supply,Caswell,Roanoke River (14-1),Well #1,Well,0.005,365,0.051
0218-0556,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,365,0.063
0218-0556,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,365,0.063
0218-0556,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,366,0.063
0218-0556,2013,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.004,365,0.063
0218-0556,2014,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.063
0218-0556,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.063
0218-0556,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,366,0.063
0218-0556,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.004,365,0.063
0218-0557,2010,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0557,2011,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.011,365,0.065
0218-0557,2011,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.008,365,0.022
0218-0557,2012,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.011,365,0.065
0218-0557,2012,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.020,306,0.022
0218-0557,2013,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.004,365,0.065
0218-0557,2013,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.008,365,0.022
0218-0557,2014,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.009,365,0.062
0218-0557,2014,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.007,365,0.089
0218-0557,2015,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.010,365,0.062
0218-0557,2015,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.008,365,0.089
0218-0557,2016,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.010,366,0.062
0218-0557,2016,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.008,366,0.089
0218-0557,2017,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.009,365,0.062
0218-0557,2017,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.007,365,0.089
0218-0558,2010,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #1,Well,0.011,335,0.095
0218-0558,2010,Public Water Supply,Wake,Neuse River (10-1),Stephen's Point Well #1,Well,0.003,122,0.104
0218-0558,2010,Public Water Supply,Wake,Neuse River (10-1),Stagecoach #2,Well,0.016,365,0.058
0218-0558,2010,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #3,Well,0.000,0,0.122
0218-0558,2011,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #1,Well,0.005,365,0.095
0218-0558,2011,Public Water Supply,Wake,Neuse River (10-1),Stephen's Point Well #1,Well,0.027,365,0.104
0218-0558,2011,Public Water Supply,Wake,Neuse River (10-1),Stagecoach #2,Well,0.003,365,0.058
0218-0558,2011,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #3,Well,0.000,213,0.122
0218-0558,2012,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #1,Well,0.005,365,0.095
0218-0558,2012,Public Water Supply,Wake,Neuse River (10-1),Stephen's Point Well #1,Well,0.025,365,0.104
0218-0558,2012,Public Water Supply,Wake,Neuse River (10-1),Stagecoach #2,Well,0.003,365,0.058
0218-0558,2012,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #3,Well,0.000,365,0.122
0218-0558,2013,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #1,Well,0.005,365,0.095
0218-0558,2013,Public Water Supply,Wake,Neuse River (10-1),Stephen's Point Well #1,Well,0.028,214,0.104
0218-0558,2013,Public Water Supply,Wake,Neuse River (10-1),Stagecoach #2,Well,0.003,365,0.058
0218-0558,2013,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #3,Well,0.003,365,0.122
0218-0558,2014,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #1,Well,0.008,365,0.095
0218-0558,2014,Public Water Supply,Wake,Neuse River (10-1),Stephen's Point Well #1,Well,0.021,365,0.108
0218-0558,2014,Public Water Supply,Wake,Neuse River (10-1),Stagecoach #2,Well,0.006,365,0.058
0218-0558,2014,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #3,Well,0.001,7,0.122
0218-0558,2015,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #1,Well,0.008,365,0.095
0218-0558,2015,Public Water Supply,Wake,Neuse River (10-1),Stephen's Point Well #1,Well,0.018,365,0.108
0218-0558,2015,Public Water Supply,Wake,Neuse River (10-1),Stagecoach #2,Well,0.008,365,0.058
0218-0558,2015,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #3,Well,0.003,22,0.122
0218-0558,2016,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #1,Well,0.010,366,0.095
0218-0558,2016,Public Water Supply,Wake,Neuse River (10-1),Stephen's Point Well #1,Well,0.018,366,0.108
0218-0558,2016,Public Water Supply,Wake,Neuse River (10-1),Stagecoach #2,Well,0.009,366,0.058
0218-0558,2016,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #3,Well,0.005,39,0.122
0218-0558,2017,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #1,Well,0.009,365,0.095
0218-0558,2017,Public Water Supply,Wake,Neuse River (10-1),Stephen's Point Well #1,Well,0.017,365,0.108
0218-0558,2017,Public Water Supply,Wake,Neuse River (10-1),Stagecoach #2,Well,0.007,365,0.058
0218-0558,2017,Public Water Supply,Wake,Neuse River (10-1),Stagecoach Well #3,Well,0.010,348,0.122
0218-0559,2010,Public Water Supply,Cabarrus,Rocky River (18-4),Well #1,Well,0.025,365,0.248
0218-0559,2010,Public Water Supply,Cabarrus,Rocky River (18-4),Well #2,Well,0.016,365,0.204
0218-0559,2011,Public Water Supply,Cabarrus,Rocky River (18-4),Well #1,Well,0.025,365,0.248
0218-0559,2011,Public Water Supply,Cabarrus,Rocky River (18-4),Well #2,Well,0.019,365,0.204
0218-0559,2012,Public Water Supply,Cabarrus,Rocky River (18-4),Well #1,Well,0.025,366,0.248
0218-0559,2012,Public Water Supply,Cabarrus,Rocky River (18-4),Well #2,Well,0.016,366,0.204
0218-0559,2013,Public Water Supply,Cabarrus,Rocky River (18-4),Well #1,Well,0.023,365,0.248
0218-0559,2013,Public Water Supply,Cabarrus,Rocky River (18-4),Well #2,Well,0.016,365,0.204
0218-0559,2014,Public Water Supply,Cabarrus,Rocky River (18-4),Well #1,Well,0.023,365,0.247
0218-0559,2014,Public Water Supply,Cabarrus,Rocky River (18-4),Well #2,Well,0.016,363,0.177
0218-0559,2015,Public Water Supply,Cabarrus,Rocky River (18-4),Well #1,Well,0.024,365,0.247
0218-0559,2015,Public Water Supply,Cabarrus,Rocky River (18-4),Well #2,Well,0.015,330,0.177
0218-0559,2016,Public Water Supply,Cabarrus,Rocky River (18-4),Well #1,Well,0.023,366,0.247
0218-0559,2016,Public Water Supply,Cabarrus,Rocky River (18-4),Well #2,Well,0.016,366,0.177
0218-0559,2017,Public Water Supply,Cabarrus,Rocky River (18-4),Well #1,Well,0.022,365,0.247
0218-0559,2017,Public Water Supply,Cabarrus,Rocky River (18-4),Well #2,Well,0.015,365,0.177
0218-0560,2010,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.005,365,0.094
0218-0560,2010,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.000,90,0.158
0218-0560,2011,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.091
0218-0560,2011,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.002,365,0.158
0218-0560,2012,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.005,365,0.091
0218-0560,2012,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.001,366,0.158
0218-0560,2013,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.004,365,0.091
0218-0560,2013,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.001,365,0.158
0218-0560,2014,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.005,365,0.094
0218-0560,2014,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.001,77,0.128
0218-0560,2015,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.005,365,0.094
0218-0560,2015,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.001,108,0.128
0218-0560,2016,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.005,366,0.094
0218-0560,2016,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.001,100,0.128
0218-0560,2017,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.005,365,0.094
0218-0560,2017,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.001,127,0.128
0218-0561,2010,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #4,Well,0.003,365,0.045
0218-0561,2011,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #4,Well,0.003,365,0.042
0218-0561,2012,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #4,Well,0.003,366,0.042
0218-0561,2013,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #4,Well,0.004,365,0.042
0218-0561,2014,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #4,Well,0.003,365,0.041
0218-0561,2015,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #4,Well,0.004,365,0.041
0218-0561,2016,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #4,Well,0.006,366,0.041
0218-0561,2017,Public Water Supply,Catawba,South Fork Catawba River (03-2),Well #4,Well,0.004,365,0.041
0218-0563,2010,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,,,0.016
0218-0563,2011,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.000,365,0.016
0218-0563,2012,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.001,153,0.016
0218-0563,2013,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.000,214,0.016
0218-0563,2014,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.000,365,0.016
0218-0563,2015,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.000,365,0.016
0218-0563,2016,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.000,366,0.016
0218-0563,2017,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.000,365,0.016
0218-0564,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.079
0218-0564,2010,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.011,365,0.079
0218-0564,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,365,0.079
0218-0564,2011,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.005,365,0.079
0218-0564,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,365,0.079
0218-0564,2012,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.005,365,0.079
0218-0564,2013,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.004,365,0.079
0218-0564,2013,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.003,365,0.079
0218-0564,2014,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.007,365,0.079
0218-0564,2014,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.005,365,0.079
0218-0564,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,365,0.079
0218-0564,2015,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.006,365,0.079
0218-0564,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.004,366,0.079
0218-0564,2016,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.004,366,0.079
0218-0564,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.004,365,0.079
0218-0564,2017,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.004,365,0.079
0218-0565,2010,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.014,365,0.072
0218-0565,2010,Public Water Supply,Johnston,Neuse River (10-1),Well #2,Well,0.003,365,0.029
0218-0565,2011,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.016,365,0.072
0218-0565,2011,Public Water Supply,Johnston,Neuse River (10-1),Well #2,Well,0.003,365,0.029
0218-0565,2012,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.014,365,0.072
0218-0565,2012,Public Water Supply,Johnston,Neuse River (10-1),Well #2,Well,0.000,365,0.029
0218-0565,2013,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.013,365,0.072
0218-0565,2013,Public Water Supply,Johnston,Neuse River (10-1),Well #2,Well,0.001,365,0.029
0218-0565,2014,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.013,346,0.072
0218-0565,2014,Public Water Supply,Johnston,Neuse River (10-1),Well #2,Well,0.002,365,0.029
0218-0565,2015,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.014,346,0.072
0218-0565,2015,Public Water Supply,Johnston,Neuse River (10-1),Well #2,Well,0.003,365,0.029
0218-0565,2016,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.015,362,0.072
0218-0565,2016,Public Water Supply,Johnston,Neuse River (10-1),Well #2,Well,0.004,366,0.029
0218-0565,2017,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.018,365,0.072
0218-0565,2017,Public Water Supply,Johnston,Neuse River (10-1),Well #2,Well,0.001,303,0.029
0218-0566,2010,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0566,2011,Public Water Supply,Guilford,Haw River (02-1),W00001,Well,0.008,365,0.000
0218-0566,2011,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.005,365,0.000
0218-0566,2012,Public Water Supply,Guilford,Haw River (02-1),W00001,Well,0.008,366,0.000
0218-0566,2012,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.005,366,0.000
0218-0566,2013,Public Water Supply,Guilford,Haw River (02-1),W00001,Well,0.006,365,0.000
0218-0566,2013,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.006,365,0.000
0218-0566,2014,Public Water Supply,Guilford,Haw River (02-1),W00001,Well,0.005,365,0.000
0218-0566,2014,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.007,365,0.066
0218-0566,2015,Public Water Supply,Guilford,Haw River (02-1),W00001,Well,0.006,365,0.000
0218-0566,2015,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.007,365,0.067
0218-0566,2016,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.007,366,0.000
0218-0566,2016,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.005,345,0.067
0218-0566,2017,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.005,365,0.000
0218-0566,2017,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.007,352,0.067
0218-0730,2010,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0730,2011,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0730,2012,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0730,2013,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0730,2014,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0730,2015,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.011,365,0.042
0218-0730,2016,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.012,366,0.042
0218-0730,2017,Public Water Supply,Guilford,Haw River (02-1),Well #2,Well,0.012,365,0.042
0218-0567,2010,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.003,365,0.022
0218-0567,2010,Public Water Supply,Wake,Neuse River (10-1),Well #5,Well,0.008,365,0.078
0218-0567,2010,Public Water Supply,Wake,Neuse River (10-1),Well #6,Well,0.000,0,0.130
0218-0567,2011,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.000,365,0.022
0218-0567,2011,Public Water Supply,Wake,Neuse River (10-1),Well #5,Well,0.011,365,0.078
0218-0567,2011,Public Water Supply,Wake,Neuse River (10-1),Well #6,Well,0.001,365,0.130
0218-0567,2012,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.001,366,0.022
0218-0567,2012,Public Water Supply,Wake,Neuse River (10-1),Well #5,Well,0.011,366,0.078
0218-0567,2012,Public Water Supply,Wake,Neuse River (10-1),Well #6,Well,0.001,366,0.130
0218-0567,2013,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.000,365,0.022
0218-0567,2013,Public Water Supply,Wake,Neuse River (10-1),Well #5,Well,0.011,365,0.078
0218-0567,2013,Public Water Supply,Wake,Neuse River (10-1),Well #6,Well,0.000,365,0.130
0218-0567,2014,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.000,347,0.022
0218-0567,2014,Public Water Supply,Wake,Neuse River (10-1),Well #5,Well,0.012,365,0.078
0218-0567,2014,Public Water Supply,Wake,Neuse River (10-1),Well #6,Well,0.022,14,0.130
0218-0567,2015,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.001,357,0.022
0218-0567,2015,Public Water Supply,Wake,Neuse River (10-1),Well #5,Well,0.013,365,0.078
0218-0567,2015,Public Water Supply,Wake,Neuse River (10-1),Well #6,Well,0.005,10,0.130
0218-0567,2016,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.001,364,0.022
0218-0567,2016,Public Water Supply,Wake,Neuse River (10-1),Well #5,Well,0.013,349,0.078
0218-0567,2016,Public Water Supply,Wake,Neuse River (10-1),Well #6,Well,0.000,7,0.130
0218-0567,2017,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.001,365,0.022
0218-0567,2017,Public Water Supply,Wake,Neuse River (10-1),Well #5,Well,0.015,365,0.078
0218-0567,2017,Public Water Supply,Wake,Neuse River (10-1),Well #6,Well,0.001,12,0.130
0218-0569,2010,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.020,335,0.086
0218-0569,2010,Public Water Supply,Orange,Haw River (02-1),Creekwood #1,Well,0.016,365,0.045
0218-0569,2010,Public Water Supply,Orange,Haw River (02-1),Well #4,Well,0.020,245,0.098
0218-0569,2010,Public Water Supply,Orange,Haw River (02-1),Well #5,Well,0.020,365,0.072
0218-0569,2010,Public Water Supply,Orange,Haw River (02-1),Creekwood #7,Well,0.023,365,0.050
0218-0569,2011,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.025,365,0.086
0218-0569,2011,Public Water Supply,Orange,Haw River (02-1),Creekwood #1,Well,0.011,365,0.045
0218-0569,2011,Public Water Supply,Orange,Haw River (02-1),Well #4,Well,0.000,365,0.098
0218-0569,2011,Public Water Supply,Orange,Haw River (02-1),Well #5,Well,0.008,365,0.072
0218-0569,2011,Public Water Supply,Orange,Haw River (02-1),Creekwood #7,Well,0.011,365,0.050
0218-0569,2012,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.020,365,0.086
0218-0569,2012,Public Water Supply,Orange,Haw River (02-1),Creekwood #1,Well,0.008,365,0.045
0218-0569,2012,Public Water Supply,Orange,Haw River (02-1),Well #4,Well,0.016,365,0.098
0218-0569,2012,Public Water Supply,Orange,Haw River (02-1),Well #5,Well,0.019,365,0.072
0218-0569,2012,Public Water Supply,Orange,Haw River (02-1),Creekwood #7,Well,0.003,365,0.050
0218-0569,2013,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.025,214,0.086
0218-0569,2013,Public Water Supply,Orange,Haw River (02-1),Creekwood #1,Well,0.009,365,0.045
0218-0569,2013,Public Water Supply,Orange,Haw River (02-1),Well #4,Well,0.002,365,0.098
0218-0569,2013,Public Water Supply,Orange,Haw River (02-1),Well #5,Well,0.011,365,0.072
0218-0569,2013,Public Water Supply,Orange,Haw River (02-1),Creekwood #7,Well,0.006,365,0.050
0218-0569,2014,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.024,365,0.086
0218-0569,2014,Public Water Supply,Orange,Haw River (02-1),Creekwood #1,Well,0.011,365,0.045
0218-0569,2014,Public Water Supply,Orange,Haw River (02-1),Well #4,Well,0.022,351,0.098
0218-0569,2014,Public Water Supply,Orange,Haw River (02-1),Well #5,Well,0.013,337,0.072
0218-0569,2014,Public Water Supply,Orange,Haw River (02-1),Creekwood #7,Well,0.005,196,0.050
0218-0569,2015,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.013,226,0.086
0218-0569,2015,Public Water Supply,Orange,Haw River (02-1),Creekwood #1,Well,0.014,365,0.045
0218-0569,2015,Public Water Supply,Orange,Haw River (02-1),Well #4,Well,0.030,365,0.098
0218-0569,2015,Public Water Supply,Orange,Haw River (02-1),Well #5,Well,0.013,289,0.072
0218-0569,2015,Public Water Supply,Orange,Haw River (02-1),Creekwood #7,Well,0.003,100,0.050
